DT_PUBLICACAO;TEXTO;N_CURTIDAS;LINK_PUBLICACAO;DATA_DOWNLOAD;URL_ESP
2023-11-17;nós poderíamos ficar o dia todo nesse ritmo #Renault #FamiliaScenic.;•;https://www.instagram.com/p/Czwu98Wh4nc/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-18;o interior do #Renault #Kardian, vai mudar tudo o que você conhece na categoria. são 8 litros de espaço em porta-objetos, console central elevado, carregador de smartphone por indução e freio de estacionamento elétrico. e com o inovador câmbio e-shifter, fica fácil mudar entre as marchas drive, neutro e ré com apenas um toque. cadastre-se no link da bio para saber novidades sobre o novo Renault Kardian.;•;https://www.instagram.com/p/CzyqpR-KW0j/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-19;"são 125 anos reinventando a mobilidade pelo mundo. em 1898, apresentamos o Voiturette, o primeiro carro a superar a subida da Rua Lepic, em Paris. em 2023, apresentamos o Renault #Scenic #ETech, o 100% elétrico que roda até 625 km com uma carga.

#Renault125";•;https://www.instagram.com/p/Cz1PV4Uqe40/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-20;"conectividade não é só sobre tecnologia. é sobre a relação do motorista com o carro. com 125 anos de reinvenção, a #Renault sempre percebeu isso. e em 2023, apresentamos o sistema multimídia openR link, com mais de 50 aplicações, que equipa nossos carros mais modernos.

#Renault125";•;https://www.instagram.com/p/Cz30KdeCRoN/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-21;satisfatório, não é mesmo? essa é a homenagem do @alexchipi11, artista parceiro, aos 125 anos da #Renault. 🤩;•;https://www.instagram.com/p/Cz7CNg3vysr/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-21;nenhum lugar é inalcançável para a sua empresa com os 210 km de autonomia do novo Renault Kangoo E-Tech 100% elétrico e o carregamento rápido de até 170 km em 30 min desse lançamento.;•;https://www.instagram.com/p/Cz6oHhxLdNy/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-21;novos ventos na Europa: lançamento da #Renault #MasterVan #ETech 100% #elétrico com um design aerodinâmico #aerovan, um consumo otimizado em 21% no modo elétrico. proporcionando uma autonomia de até 410 km. também disponível na versão diesel.;•;https://www.instagram.com/p/Cz7MBq6BPtu/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-22;recém-lançada no mercado europeu, a nova #Renault #Master tem versão #ETech 100% elétrica e a diesel. a linha completa já vem de fábrica com o novo emblema da Renault, que reafirma toda a inovação da marca. confira algumas fotos dessa novidade na #Solutrans motor show, em Lyon.;•;https://www.instagram.com/p/Cz9tzsfC6d2/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-24;lançada no mercado europeu, a nova #Renault #MasterVan #ETech 100% elétrica é uma obra de design e engenharia. com carroceria aerodinâmica, nossa #aerovan otimiza o consumo de energia em 21%, podendo rodar até 410 km com uma carga. além disso, ela também tem a versão a diesel, com o mesmo desenho.;•;https://www.instagram.com/p/C0Cb9XeIhgv/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-24;todo mundo de olho na nova #Renault #Master #ETech 100% Elétrica apresentada para o mercado europeu na Solutrans motor show.;•;https://www.instagram.com/p/C0Cz2BvpHj4/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-26;desenhada em tuneis de vento para tirar o fôlego. nova #Renault #Master #ETech 100% Elétrica, agora lançada na Europa.;•;https://www.instagram.com/p/C0Hlk1BLL8k/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-27;comodidade é poder carregar seu Renault Kwid E-Tech 100% elétrico onde você quiser e ainda contar com 185km de autonomia. seguindo as regras do ciclo PBEV.;•;https://www.instagram.com/p/C0J4ASfq9fC/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-29;clássico R5 está de volta. R5VOLUTION vem aí. #R5isback 2024;•;https://www.instagram.com/p/C0Po1wchNKQ/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-11-30;"a volta do #Renault5 está mais perto do que você imagina. R5VOLUTION está chegando na Europa em 2024. descubra o legado desse modelo histórico.
#R5 #R5isback";•;https://www.instagram.com/p/C0SNW4tNLkE/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-01;"o modelo que foi ícone no passado, agora pronto para o futuro. em 2024, o #Renault5 retorna para a Europa com R5VOLUTION.

#R5 #Renault5 #R5isback";•;https://www.instagram.com/p/C0UI6wFBpZU/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-04;estamos celebrando os 25 anos da Renault no Brasil. agradecemos a todos os brasileiros por essa parceria. confiram alguns fatos marcantes da nossa história.;•;https://www.instagram.com/p/C0cn86sNtM0/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-05;isso que é matchpoint. o #Renault Line-up está ansioso para trazer para você os desafios de 2024.;•;https://www.instagram.com/p/C0fFV41Ngdj/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-05;"ter Diede De Groot como embaixadora da #Renault é um privilégio. a número 1 do mundo no tênis em cadeira de rodas é uma inspiração.
#tennis #handicap";•;https://www.instagram.com/p/C0ewtpSPH-2/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-05;a picape perfeita para o trabalho, feita para ir além. traz mais força, mais robustez e mais conforto para seu o dia a dia.;•;https://www.instagram.com/p/C0ecDsxNDu1/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-06;grandes números também fazem parte dos 25 anos da fábrica da Renault no Brasil. saiba mais no link da bio.;•;https://www.instagram.com/p/C0htvfvxTRJ/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-08;divertido, atrevido, tecnológico e clássico. conheça o protótipo do Renault 5 E-Tech 100% elétrico, uma releitura desse modelo que vai reescrever as regras na Europa.;•;https://www.instagram.com/p/C0mj3tQM8rI/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-08;o futuro é o combustível que vem movendo a Renault ao longo desses 25 anos. conheça mais fatos sobre essa história.;•;https://www.instagram.com/p/C0mzoX2sKCQ/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-09;uma R5VOLUÇÃO icônica está voltando. o clássico #Renault5 vai voltar às pistas da Europa em 2024, mas agora em uma versão E-Tech 100% elétrica.;•;https://www.instagram.com/p/C0ovPXcNjyR/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-11;fazer do futuro o nosso presente só é possível com toda a tecnologia que está por trás da nossa fábrica.;•;https://www.instagram.com/p/C0tkPtesGXR/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-11;o #Renault #Kardian está chegando. acesse o link na bio, para informações exclusivas da mudança que muda tudo.;•;https://www.instagram.com/p/C0uQvbHN1u8/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-11;para aumentar a segurança no trânsito e melhorar a eficiência em resgates, a #Renault está investindo no #HumanFirstProgram e oferecendo treinamento das tecnologias Fireman Access e QRescue a bombeiros de vários países. esse é só o início do nosso programa global.;•;https://www.instagram.com/p/C0uksywt6vI/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-12;algumas aventuras são tão grandes que só cabem num Renault Duster. com maior espaço interno do segmento e motor turbo TCe 1.3 de 170 cv;•;https://www.instagram.com/p/C0wyOndgd-S/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-13;"uma nova Renault e o futuro da mobilidade, a gente constrói da mesma
forma: reiventando-se.";•;https://www.instagram.com/p/C0zCcwzv0rr/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-14;o futuro da #Renault chegou na Champs-Élysées: venha conhecer o #TheCarwalk: um #metaverso com 125 anos de história da marca. aberto todos os dias, o dia todo. acesse link na bio.;•;https://www.instagram.com/p/C0173dtrzwu/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-14;o Renault Kangoo E-Tech 100% elétrico tem multimídia EasyLink de 8’’com espelhamento de smartphone e muita tecnologia que proporcionam uma experiência mais moderna e personalizada para seu negócio estar sempre conectado.;•;https://www.instagram.com/p/C01nQKjJ-cI/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-15;a cada dia, a R5VOLUÇÃO fica mais perto. estamos preparando o retorno do clássico #Renault5 às ruas da Europa. um carro que fez tanto sucesso no passado, agora pronto parao futuro. #R5isback #R5;•;https://www.instagram.com/p/C04MHSLtkqw/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-16;no passado, o número 5 fez história. e agora, ele vai fazer uma R5VOLUÇÃO. o retorno do #Renault5 ao mercado europeu está chegando. #R5isback #R5;•;https://www.instagram.com/p/C06w0QWr_LD/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-16;o clássico R5VOLUTION está a caminho. #R5 retorna ao mercado europeu em 2024. #R5isback com uma versão mais moderna e atual.;•;https://www.instagram.com/p/C07aGAysETW/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-19;a Renault está reinventando o futuro do tênis no Brasil. ampliando o acesso ao esporte com ações transformadoras. todos esses projetos estão dentro da estratégia Global Give Me 5 e fazem parte da celebração dos 25 anos da Renault no Brasil.;•;https://www.instagram.com/p/C1CfMvoKG_q/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-19;em alguns segundos, você pode ir até Paris e conferir a transformação que a #Renault está fazendo na avenida Champs-Elysées. visite #TheCarwalk no metaverso e descubra essa experiência. acesse link na bio.;•;https://www.instagram.com/p/C1C1B2op1xQ/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-19;a história da Renault na F1 aparece no #Renault #ClioWillians, com o DNA das pistas em cada detalhe;•;https://www.instagram.com/p/C1DIbU6rRY4/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-20;com 4,3 m³ e 800 kg de capacidade de carga, o Renault Kangoo E-Tech 100% elétrico cabe todas as inovações que seu negócio precisa. além disso, você ainda conta com 210 km de autonomia e carregamento rápido de 170 km em 30 min. conheça agora.;•;https://www.instagram.com/p/C1FEBe1MtrN/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-21;"em 2024, o clássico #R5 volta às voltas da Europa, trazendo uma R5VOLUÇÃO. e antes desse retorno, você pode explorar o mundo do #Renault5.

#R5isback";•;https://www.instagram.com/p/C1ISDc7O6Yi/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-22;a @pantone já tem a sua cor do ano, mas aqui está a cor de 2024 da #Renault: PANTONE 142 C R5 amarelo pop;•;https://www.instagram.com/p/C1KOuWlRyFz/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-22;ampliar o acesso ao tênis no Brasil é um compromisso que a Renault assumiu. entre nossas iniciativas, capacitamos professores de educação física de escolas públicas. em São Bernardo do Campo, oferecemos esse treinamento a mais de 20 profissionais, realizado pela tenista Patrícia Medrado, além de doar kits com bolinhas e raquetes de tênis de campo. 1000 alunos da rede pública terão aulas desse esporte que ainda é pouco acessível no país.;•;https://www.instagram.com/p/C1KiNBGJIng/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2023-12-25;Natal é época de transformação. e a #Renault está preparando muitas novidades para você. obrigado por ter feito esse ano especial, aproveite as festas. #FelizNatal;•;https://www.instagram.com/p/C1R8A1coNhY/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-01;2024 será o ano da revolução. ou melhor: da R5VOLUÇÃO. a #Renault deseja um #FelizAnoNovo. #R5isBack;•;https://www.instagram.com/p/C1j2sQLPqrF/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-03;a eletrificação é um projeto que abraçamos há muito tempo. e hoje, ela já está presente no mundo todo. com 125 anos de história, a Renault impulsiona avanços técnicos para melhorar a mobilidade. o novo #Renault5 é uma R5VOLUÇÃO 100% elétrica que representa muito bem isso.;•;https://www.instagram.com/p/C1o9t0IODEk/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-04;o #Renault #Kardian tem freio de estacionamento elétrico, câmbio e-shifter e painel digital de 7”. para informações exclusivas, acesse o link na bio.;•;https://www.instagram.com/p/C1rXTt2vhWX/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-05;a R5VOLUÇÃO voltou em grande estilo em Paris. #R5isback em 2024 #Renault5;•;https://www.instagram.com/p/C1uRqXIMbLf/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-09;em 2018, o Instituto Renault investiu em uma pesquisa científica coordenada pela PUC-PR chamada Mapa Social. o objetivo foi de identificar as maiores necessidades, demandas e oportunidades nas comunidades próximas ao nosso Complexo de fábricas, em São José dos Pinhais (PR). depois, implementamos iniciativas sociais nesses lugares. em 2023, refizemos a pesquisa e os moradores já sentiram grande diferença. divulgamos os resultados durante o evento Do Diálogo À Ação. o material está disponível no site institutorenault.com.br;•;https://www.instagram.com/p/C14PX7-u1dH/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-10;com faróis em LED, nova roda Tergan 17” diamantada e 6 airbags de série, o novo #Renault #Duster é o SUV para todos os caminhos. descubra mais no link da bio.;•;https://www.instagram.com/p/C17x23vupuH/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-11;no dia 14/12 aconteceu o Torneio de Tênis CEU Campo Limpo, organizado pelo Instituto Renault. crianças e jovens do Instituto Patrícia Medrado participaram da competição, jogando na quadra revitalizada pela Renault. essa foi mais uma ativação para ampliar o acesso ao tênis.;•;https://www.instagram.com/p/C19Y5TutSDu/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-12;o R5 foi um modelo clássico que marcou os apaixonados por carros. e a gente continua vendo o número 5 em todo lugar. #R5isback 2024;•;https://www.instagram.com/p/C2AnODLSQLT/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-12;conheça de perto toda a inovação do Renault Kardian e entenda porque ele é a mudança que muda tudo. acesse o link na Bio.;•;https://www.instagram.com/p/C2A7f3ZK4bG/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-15;dois novos craques juntam-se ao time. bem-vindos @casperruud e @_dianeparry_, os dois novos embaixadores da #Renault Line Up, uma equipe com tenistas de ponta.;•;https://www.instagram.com/p/C2HsEotpdBd/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-15;patrocinadora premium de #RolandGarros, a #Renault está reinventando o tênis no Brasil, facilitando o acesso ao esporte. entre nossas iniciativas, está a revitalização de quadras de saibro no Parque Jacintho Alberto, em Pirituba, São Paulo, ampliando a parceria com a @urbiaparques. no dia 20/12, inauguramos essas quadras públicas para que todos possam jogar gratuitamente. que tal vir bater uma bolinha? 🎾;•;https://www.instagram.com/p/C2IVTTHNJpH/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-18;o #Renault #Gordini é um grande clássico feito de pequenos detalhes.;•;https://www.instagram.com/p/C2QDs6zrMKV/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-20;"a reinvenção é uma característica da #Renault. exemplo disso é o nosso emblema de diamante. ao longo do tempo, ele foi evoluindo e equipa nossos carros desde 1924. os anos passam, a gente continua avançando.
#Renault125 #R5isBack #Renault5 #ETech";•;https://www.instagram.com/p/C2U4qCWCkek/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-21;"a esportividade está no DNA da #Renault. são 125 anos de história, e boa parte deles nas pistas, desenvolvendo e melhorando a performance. o tempo passa, mas a nossa vontade de fazer melhor só aumenta.
#Renault125 #R5isBack #Renault5";•;https://www.instagram.com/p/C2XdbO1hk6_/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-30;a mudança que muda tudo em 2024 tem nome: Renault Kardian. deixe a inovação assumir o comando desse novo momento. acesse o link na bio.;•;https://www.instagram.com/p/C2uor_mLLF_/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-01-31;aproveitamos o salão de carros clássicos #Retromobile 2024 para revelar as cores do #Renault5 #ETech 100% elétrico, que logo chegará às ruas da Europa. esse modelo é a combinação dos nossos 125 anos de história com o futuro da mobilidade. #Renault125 #R5isBack.;•;https://www.instagram.com/p/C2x9cEytdZH/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-02;o #Renault5 #ETech 100% elétrico está chegando à Europa com 3 cores. confira os protótipos.;•;https://www.instagram.com/p/C23ARNgtTOt/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-07;obrigado a todos que acompanharam o #Retromobile 2024 de Paris nas nossas redes. o stand The Originals Renault foi inesquecível, trazendo um pouco dos 125 anos da nossa história. e ano que vem tem mais!;•;https://www.instagram.com/p/C3D4KqKLeUt/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-08;assista toda a potência do motor de alta performance do #Renault #MuteTheHotRod alcançando 140 km/h.;•;https://www.instagram.com/p/C3Gc95qCxds/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-10;nesse Carnaval, o R5 está pronto pra desfilar no seu feed. chegou a hora de curtir a maior festa do planeta. 🇧🇷;•;https://www.instagram.com/p/C3K9bSJLBdp/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-19;a hora de garantir o seu #Renault #Kardian antes de todo mundo está chegando. a pré-venda com vantagens exclusivas começa amanhã. acesse o link da bio e saiba mais.;•;https://www.instagram.com/p/C3iDc1ihMXr/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-20;a pré-venda do Renault Kardian começou. seja um dos primeiros a garantir esse lançamento, com as vantagens exclusivas do Kardian R Pass. acesse o link na bio e saiba mais.;•;https://www.instagram.com/p/C3lCC_FMxmT/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-26;"#Renault5 #ETech 100% elétrico
/ revelação oficial.
o Renault 5 foi um carro que fez muito sucesso nas décadas de 70 e 80. e hoje, ele faz seu retorno triunfal à Europa. a Renault apresenta o Renault 5 E-Tech 100% elétrico, direto do Salão de Genebra. #GIMS2024 #R5isBack";•;https://www.instagram.com/p/C30j4yLMeRN/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-26;"ele está de volta.
confira a revelação oficial do #Renault5 #ETech 100% elétrico. R5VOLUCIONÁRIO, R5INVENTADO, R5ENERGIZADO, R5DIGITALIZADO e INTER5TIVO. o Renault 5 está pronto para ganhar as ruas da Europa.
#GIMS2024 #R5isBack";•;https://www.instagram.com/p/C30zJOOO9d_/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-28;"#Renault5 #ETech 100% #elétrico

o Renault 5 anuncia seu retorno às ruas da Europa com força total no #GenevaMotorShow. a R5VOLUTION está acontecendo no estande da Renault lá em Genebra e está impressionante. fique ligado aqui nas nossas redes e acompanhe tudo.
#R5isBack #GIMS202";•;https://www.instagram.com/p/C35Cq3eMrMs/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-02-29;"um grande show de inovação está acontecendo no #GenevaMotorShow lá na Suíça. é a tecnologia Renault E-Tech mostrando o futuro dos carros direto da Europa, com veículos 100% elétricos e híbridos. conta pra gente qual o seu favorito?
#GIMS2024";•;https://www.instagram.com/p/C38k2oeguFW/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-02;5/4/3/2/1... foi dada a largada para a temporada de 2024 da #F1. a #Renault #Etech também faz parte desse circuito e deseja um excelente início para a @alpinef1team no Grande Prêmio de abertura.;•;https://www.instagram.com/p/C4BCEFkRIZ8/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-04;há 125 anos, a #Renault compartilha com o público a enorme paixão pelos salões de automóveis. da nossa primeira presença no Salão de Paris, em 1901, à revelação oficial do Renault 5 E-Tech 100% elétrico, no Salão de Genebra. #Renault125 #R5isBack;•;https://www.instagram.com/p/C4G0zs5JBI1/?img_index=1;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-04;a cada dia, a nossa vontade de ampliar o acesso ao tênis só cresce. e nosso time também. neste Dia Mundial do Tênis, temos orgulho de apresentar @casperruud e @_dianeparry_ como os novos integrantes do #Renault Line-up. #WorldTennisDay;•;https://www.instagram.com/p/C4G7tspukev/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-06;nosso diamante brilhou de vários jeitos diferentes no #GenevaMotorShow lá na Suíça. dá uma olhadinha. #gims2024♥️;•;https://www.instagram.com/p/C4Lp16CvWmy/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-07;"um novo dia para o futuro dos carros começa agora com a fábrica 4.0 da Renault no Brasil. descubra o Kardian um marco de toda essa inovação. saiba mais no link da bio
#Renault #Kardian";•;https://www.instagram.com/p/C4N6DJmMvAu/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-08;o Renault 5 E-Tech 100% elétrico é inspirador. não é à toa que influenciou na criação desses 5 objetos de mobilidade, que estão em exposição no #GenevaMotorShow, incorporando a energia francesa e o seu design inovador.;•;https://www.instagram.com/p/C4QKSHDruot/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-08;#RolandGarros: a competição mais aguardada, renomada e original do Grand Slam acontece de 20 de maio a 9 de junho, com a #Renault como parceira premium pelo terceiro ano consecutivo.;•;https://www.instagram.com/p/C4RBNrSuONk/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-11;deslizar sobre a neve das montanhas europeias nunca foi tão silencioso. Renault 5 moonbike, um patinete elétrico para neve sem corrente ou correia que foi feito na França, é capaz de atingir 40 km/h com uma autonomia de bateria de 3 horas e vai ter venda exclusiva na Europa. uma collab entre o estilo francês e o design e a tecnologia do Renault 5.;•;https://www.instagram.com/p/C4YPSZ3KYid/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-11;uma inovação mais que completa: a Renault 5 evol bmx é a BMX elétrica, feita na França, projetada para equilíbrio perfeito e capaz de atingir até 45 km/h. uma colaboração exclusiva que incorpora o estilo francês e o design e a tecnologia de ponta do Renault 5 E-Tech 100% elétrico.;•;https://www.instagram.com/p/C4Yii76hjAY/;2024-06-02;https://www.instagram.com/renaultbrasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
